ECELL_ID,Monday at 0,Monday at 1,Monday at 10,Monday at 11,Monday at 12,Monday at 13,Monday at 14,Monday at 15,Monday at 16,Monday at 17,Monday at 18,Monday at 19,Monday at 2,Monday at 20,Monday at 21,Monday at 22,Monday at 23,Monday at 3,Monday at 4,Monday at 5,Monday at 6,Monday at 7,Monday at 8,Monday at 9,Tuesday at 0,Tuesday at 1,Tuesday at 10,Tuesday at 11,Tuesday at 12,Tuesday at 13,Tuesday at 14,Tuesday at 15,Tuesday at 16,Tuesday at 17,Tuesday at 18,Tuesday at 19,Tuesday at 2,Tuesday at 20,Tuesday at 21,Tuesday at 22,Tuesday at 23,Tuesday at 3,Tuesday at 4,Tuesday at 5,Tuesday at 6,Tuesday at 7,Tuesday at 8,Tuesday at 9,Wednesday at 0,Wednesday at 1,Wednesday at 10,Wednesday at 11,Wednesday at 12,Wednesday at 13,Wednesday at 14,Wednesday at 15,Wednesday at 16,Wednesday at 17,Wednesday at 18,Wednesday at 19,Wednesday at 2,Wednesday at 20,Wednesday at 21,Wednesday at 22,Wednesday at 23,Wednesday at 3,Wednesday at 4,Wednesday at 5,Wednesday at 6,Wednesday at 7,Wednesday at 8,Wednesday at 9,Thursday at 0,Thursday at 1,Thursday at 10,Thursday at 11,Thursday at 12,Thursday at 13,Thursday at 14,Thursday at 15,Thursday at 16,Thursday at 17,Thursday at 18,Thursday at 19,Thursday at 2,Thursday at 20,Thursday at 21,Thursday at 22,Thursday at 23,Thursday at 3,Thursday at 4,Thursday at 5,Thursday at 6,Thursday at 7,Thursday at 8,Thursday at 9,Friday at 0,Friday at 1,Friday at 10,Friday at 11,Friday at 12,Friday at 13,Friday at 14,Friday at 15,Friday at 16,Friday at 17,Friday at 18,Friday at 19,Friday at 2,Friday at 20,Friday at 21,Friday at 22,Friday at 23,Friday at 3,Friday at 4,Friday at 5,Friday at 6,Friday at 7,Friday at 8,Friday at 9,Saturday at 0,Saturday at 1,Saturday at 10,Saturday at 11,Saturday at 12,Saturday at 13,Saturday at 14,Saturday at 15,Saturday at 16,Saturday at 17,Saturday at 18,Saturday at 19,Saturday at 2,Saturday at 20,Saturday at 21,Saturday at 22,Saturday at 23,Saturday at 3,Saturday at 4,Saturday at 5,Saturday at 6,Saturday at 7,Saturday at 8,Saturday at 9,Sunday at 0,Sunday at 1,Sunday at 10,Sunday at 11,Sunday at 12,Sunday at 13,Sunday at 14,Sunday at 15,Sunday at 16,Sunday at 17,Sunday at 18,Sunday at 19,Sunday at 2,Sunday at 20,Sunday at 21,Sunday at 22,Sunday at 23,Sunday at 3,Sunday at 4,Sunday at 5,Sunday at 6,Sunday at 7,Sunday at 8,Sunday at 9
8046d7bbe220531f778ba266f2ce27e834146125,29958444.0,9079968.0,7177552.0,8289472.0,9531496.0,11653000.0,15781500.0,11128820.0,13434224.0,14746848.0,17125324.0,19216128.0,3669508.0,22660604.0,22432916.0,21356584.0,18045688.0,3411540.0,1535860.0,788124.0,4089164.0,5357164.0,4686492.0,7094396.0,21396668.0,12821076.0,5034108.0,6662176.0,9472404.0,17867808.0,15386680.0,16140964.0,14592180.0,14414568.0,14184100.0,20084336.0,8930092.0,25403964.0,25711580.0,28578444.0,21241860.0,3837640.0,1195168.0,1618132.0,4124764.0,5869696.0,5009856.0,6008800.0,18023840.0,12992680.0,6259784.0,4930664.0,6437704.0,14639480.0,21490064.0,19358152.0,14401304.0,13984576.0,15603248.0,11707864.0,8401472.0,22984584.0,22484776.0,24102704.0,23997648.0,4039192.0,827808.0,4035920.0,2771296.0,3631488.0,4296072.0,7062832.0,31425608.0,9920568.0,6739748.0,5069344.0,10843744.0,13568728.0,14860616.0,12666128.0,11969504.0,13013088.0,14340240.0,21090616.0,5505688.0,18693120.0,18408256.0,23971432.0,22091792.0,3502704.0,610208.0,2245784.0,3294544.0,5422456.0,6453120.0,7163312.0,17676212.0,11312272.0,6932652.0,10769800.0,11009944.0,15213424.0,14073464.0,9921676.0,9493112.0,9052512.0,14862044.0,23119412.0,3670084.0,23372048.0,30240004.0,24014192.0,26983720.0,1010220.0,593432.0,1221640.0,2721040.0,3192372.0,8407440.0,6563984.0,23240704.0,18738304.0,11196852.0,24040784.0,16876112.0,23871844.0,21821916.0,20242060.0,19656052.0,16921392.0,14858708.0,19202576.0,8352968.0,24312584.0,33508860.0,41219268.0,24618908.0,5037964.0,2855860.0,2447084.0,3716660.0,1457192.0,4058400.0,9108704.0,38524568.0,26740904.0,8230972.0,16386100.0,11064748.0,15439020.0,18499756.0,16623124.0,19394108.0,15806560.0,19624412.0,25034220.0,21164084.0,24089744.0,32303672.0,26545492.0,22029100.0,4747000.0,1925356.0,810940.0,1369456.0,1372944.0,5438468.0,8989468.0
80656a18e30c90e96173e4426065df82374127cc,3777504.0,6007808.0,9295952.0,8801588.0,12987128.0,8270252.0,7745132.0,4880852.0,3515556.0,3830208.0,4459932.0,3924420.0,1380988.0,3124768.0,5207328.0,4908700.0,1813516.0,650460.0,85328.0,293932.0,965308.0,2325764.0,3115836.0,7455744.0,1439132.0,4439772.0,7673664.0,9517160.0,11109192.0,8615384.0,8414960.0,5360180.0,4677268.0,5692000.0,4742580.0,3036128.0,2144924.0,2726784.0,1847068.0,2775676.0,2166176.0,334740.0,275920.0,222260.0,1319168.0,2880456.0,5723312.0,6208112.0,5068096.0,4209248.0,10740320.0,9570672.0,9693096.0,9608320.0,9006280.0,6911992.0,3633000.0,4310936.0,5123680.0,3289264.0,3296544.0,2304784.0,5525296.0,2700128.0,2644976.0,1169440.0,399424.0,524776.0,241464.0,3767024.0,5771368.0,7150992.0,4628848.0,1802256.0,9376568.0,9634640.0,10871280.0,9135104.0,6623952.0,5561784.0,5937944.0,5327232.0,1765528.0,4488360.0,1089960.0,2358800.0,4690224.0,2493840.0,1512152.0,217624.0,859904.0,121208.0,868320.0,1618128.0,5772544.0,11887288.0,3006856.0,3518600.0,9772588.0,11689796.0,9201048.0,7727056.0,9287948.0,8479124.0,7735016.0,3908776.0,3660332.0,3506388.0,877924.0,2584404.0,2455984.0,2492332.0,1408364.0,283328.0,165336.0,364956.0,565512.0,3973096.0,5977736.0,7802756.0,5689432.0,3233512.0,2834944.0,3087048.0,4348256.0,4908292.0,2182288.0,1512128.0,1523108.0,1164384.0,3106680.0,3086296.0,1596084.0,1771068.0,1700396.0,2811496.0,2383796.0,1059176.0,277592.0,624276.0,431316.0,1033128.0,1733440.0,2673412.0,1875444.0,4726312.0,4743324.0,4461396.0,2689536.0,2265356.0,1675784.0,1453392.0,2856676.0,3548292.0,1749936.0,3848340.0,1163296.0,2538456.0,4008336.0,4076012.0,1854240.0,420368.0,160240.0,276936.0,618196.0,1368616.0,1167720.0,1540220.0
80a1385116c939f4da1d5ccd5945e834aba24ccb,20269108.0,19729524.0,19023460.0,20812544.0,15555412.0,15773892.0,18820812.0,19645616.0,20922316.0,23471916.0,22943148.0,17016936.0,9510476.0,19757952.0,20247532.0,18989988.0,13114068.0,2868152.0,3223000.0,6001868.0,7868112.0,7906600.0,14510812.0,18735980.0,19452400.0,15373940.0,19194312.0,21520400.0,19628872.0,24056404.0,24331032.0,26373280.0,23395520.0,25990572.0,19676164.0,20351868.0,11004388.0,18461796.0,20877996.0,20415336.0,14453648.0,6015916.0,4202016.0,6071220.0,12316704.0,9565204.0,15824124.0,20005124.0,18971128.0,16720208.0,19917984.0,22074256.0,19465064.0,18056992.0,19819856.0,15802320.0,16908536.0,20039328.0,19172216.0,24534176.0,12575512.0,21649344.0,15802864.0,15653944.0,11831784.0,6895296.0,9982152.0,10209552.0,13286296.0,9782640.0,12901928.0,17821376.0,18082856.0,20579576.0,21204060.0,16450112.0,17830744.0,19802368.0,20804592.0,19515496.0,21527136.0,25737360.0,20777992.0,19306320.0,14192616.0,23862712.0,20710352.0,19583016.0,15154336.0,7522816.0,6182240.0,5563952.0,8297096.0,14511224.0,15144352.0,25391008.0,21282440.0,20664728.0,21847528.0,20976724.0,21753624.0,19797412.0,23591444.0,22665760.0,24214504.0,18718144.0,18385184.0,16873160.0,13455912.0,17207052.0,14624704.0,15468096.0,10406652.0,5620080.0,5181904.0,4129496.0,8832676.0,11972900.0,14455684.0,16776680.0,20126004.0,17081248.0,16411212.0,15225160.0,16675388.0,14542988.0,18294352.0,13835332.0,18971028.0,15241408.0,18899288.0,23712856.0,19155560.0,15976600.0,16585796.0,18520476.0,17248080.0,10456104.0,6543884.0,5651952.0,8948700.0,8282804.0,9941012.0,15057856.0,24887044.0,15403400.0,17567052.0,20592136.0,27706124.0,28312228.0,18449424.0,16087460.0,17214204.0,18773220.0,22703884.0,19704388.0,10030264.0,17217244.0,21343556.0,18834296.0,14927176.0,5433604.0,3888752.0,3958784.0,3996056.0,6520200.0,9178392.0,12870020.0
81b10f48cde1e57872b866bcc806db89fbf8a47f,34579620.0,27124732.0,3061072.0,4019084.0,3092040.0,4357652.0,3471300.0,2360520.0,2094680.0,2639640.0,4140720.0,4764056.0,21489336.0,4041496.0,1954380.0,2705964.0,3093204.0,10880592.0,6602096.0,10850888.0,10773312.0,2720604.0,2868908.0,2028600.0,33905112.0,22965700.0,1129840.0,2262296.0,3872000.0,3713124.0,3454040.0,3479484.0,3155988.0,3500536.0,6397772.0,4295812.0,14985372.0,2973996.0,2501696.0,3034832.0,5412852.0,8968520.0,4675792.0,6050092.0,8587004.0,2169364.0,1614092.0,2467716.0,30299768.0,20985408.0,2173736.0,2737640.0,4314968.0,4432728.0,2528936.0,3512744.0,2455264.0,3267680.0,1943264.0,4154280.0,13014432.0,5498024.0,2055832.0,1527264.0,2740688.0,17847136.0,3069408.0,5819480.0,6912096.0,1610048.0,703048.0,1493216.0,43994808.0,26749504.0,686624.0,1909112.0,2628784.0,3438784.0,4573600.0,3413216.0,3088272.0,1590624.0,4846176.0,4234800.0,14404384.0,4788000.0,4906760.0,4131872.0,1697456.0,9304208.0,5835480.0,9854584.0,8946176.0,2276080.0,1710288.0,1420936.0,31653712.0,35260492.0,3607088.0,3336176.0,3041412.0,2815212.0,3089300.0,3184872.0,1463844.0,2338416.0,4882144.0,6328688.0,23132464.0,2379508.0,4274856.0,5226716.0,747776.0,11011648.0,6623312.0,5582020.0,8196292.0,2016680.0,1714368.0,3036924.0,42938188.0,30830508.0,898792.0,1363700.0,1451708.0,6797492.0,4761012.0,2940192.0,1544784.0,2646040.0,6056240.0,5487180.0,22514800.0,4763704.0,2108496.0,1552172.0,2319932.0,15889676.0,10482852.0,16469292.0,8246636.0,4784432.0,2481892.0,1335036.0,34484336.0,34672512.0,1696420.0,2333880.0,5144904.0,4782276.0,3257288.0,2483448.0,1668460.0,1673716.0,3941656.0,4817152.0,27114088.0,3361504.0,2077376.0,2424848.0,1404888.0,9770540.0,6545920.0,7870164.0,5780032.0,1186560.0,1005196.0,1749496.0
82a9f5269531147ac5ce15ff92fd8172d1ff0bcf,752696.0,569972.0,1161192.0,1672064.0,1726156.0,1942372.0,1798016.0,1380932.0,1904068.0,1660800.0,3239052.0,1840852.0,324004.0,1905380.0,4329560.0,3312660.0,3401924.0,494104.0,621212.0,118944.0,339716.0,1679616.0,5763692.0,2546496.0,1475956.0,228148.0,2279952.0,1214068.0,1422224.0,2964508.0,1527376.0,1415228.0,1214872.0,2299520.0,4372808.0,2344812.0,445716.0,2375720.0,1718792.0,2526620.0,1147332.0,84644.0,79940.0,121988.0,474608.0,2143520.0,6533376.0,2323424.0,424200.0,1084368.0,819344.0,740704.0,2054744.0,1997784.0,1068480.0,2123968.0,1706280.0,1603544.0,2963312.0,3129192.0,265496.0,4183168.0,2440544.0,1292352.0,1327640.0,200656.0,123176.0,101648.0,277040.0,1448152.0,5655176.0,2169960.0,2116992.0,1141168.0,1575884.0,1160808.0,2049272.0,1949144.0,1543192.0,1321912.0,2382048.0,2695928.0,3554320.0,1645424.0,1537176.0,1037392.0,1059736.0,1228112.0,1223080.0,80776.0,69040.0,199840.0,374480.0,1824368.0,5081160.0,2710488.0,600556.0,388816.0,1470620.0,1120420.0,2205448.0,1534020.0,1365376.0,1002228.0,1564832.0,1899480.0,4042008.0,3122036.0,781852.0,1967032.0,2577464.0,1458320.0,1318720.0,541612.0,86504.0,140520.0,402568.0,1426348.0,4461648.0,2457044.0,815560.0,874392.0,662104.0,753032.0,864748.0,1127864.0,803316.0,1278240.0,824460.0,795368.0,1350856.0,1745184.0,1195708.0,822200.0,1514344.0,2603268.0,1890780.0,84000.0,108772.0,81596.0,439880.0,246568.0,534424.0,1206432.0,637304.0,1281080.0,1422900.0,1259072.0,1043248.0,1347160.0,765692.0,1338976.0,919264.0,1498136.0,1104624.0,1512824.0,1871408.0,1179436.0,1129468.0,1565120.0,1759856.0,1281488.0,93232.0,87640.0,179240.0,362192.0,1614180.0,1238616.0
831ae544843abd00a5b10f1dd1d66f92f5ea8815,2753696.0,2079028.0,14409680.0,13725444.0,15270436.0,16551348.0,14348972.0,12264388.0,10650356.0,13122288.0,12306660.0,6363996.0,1242380.0,6334604.0,3470132.0,2322528.0,2204124.0,1567332.0,936040.0,658164.0,1549012.0,2214900.0,5278184.0,9581248.0,2874388.0,1331136.0,13851684.0,13453404.0,12046252.0,16199668.0,18447524.0,15513648.0,15955928.0,15104184.0,15089620.0,11638144.0,1628828.0,6425360.0,4116112.0,2637356.0,3291576.0,448536.0,888088.0,713276.0,2007140.0,1930336.0,5552548.0,10135992.0,2402512.0,1407728.0,13242432.0,14071408.0,12523336.0,14964336.0,18892712.0,14929944.0,13372896.0,17423128.0,12087976.0,6414320.0,544768.0,4830192.0,2788488.0,1912584.0,2379608.0,870968.0,554960.0,183968.0,1782664.0,3995232.0,6226824.0,13350840.0,3054952.0,1720384.0,11078100.0,13701008.0,12077400.0,18381128.0,14530496.0,17553952.0,17250680.0,19320944.0,14328248.0,5764720.0,2819112.0,2816432.0,4770656.0,2921616.0,1362400.0,354824.0,287472.0,555576.0,620120.0,3420496.0,5336192.0,11024128.0,2629096.0,7778160.0,11283632.0,13756144.0,11569660.0,13076876.0,19780160.0,16172200.0,14422832.0,13495768.0,11618144.0,4432404.0,2681276.0,3547676.0,3988580.0,5676792.0,5307976.0,568900.0,120540.0,830416.0,1838248.0,4039696.0,4733436.0,8958112.0,2108436.0,1726836.0,3298408.0,2958928.0,2936404.0,2209892.0,3784676.0,4042120.0,4040996.0,3041872.0,3577816.0,1921520.0,1726180.0,3255124.0,2882760.0,3565580.0,2256476.0,741156.0,315432.0,1780600.0,954064.0,1929976.0,1448768.0,2562608.0,2544268.0,840560.0,1678124.0,2524128.0,2709980.0,2915636.0,3040964.0,2716808.0,3144136.0,3229036.0,5348156.0,5045388.0,1635472.0,6297572.0,5448040.0,4725788.0,3803792.0,2967272.0,1762644.0,890956.0,847284.0,869516.0,1186652.0,2444688.0
8513c3456899fa81a44f7f62dce22826b8990596,15518440.0,7727200.0,6472688.0,7077112.0,9495296.0,11832816.0,12441168.0,12349140.0,12171592.0,11229356.0,11279588.0,11497904.0,2965184.0,13158400.0,16335264.0,16780372.0,12463624.0,1520976.0,2842760.0,1798788.0,3387932.0,7256692.0,6920512.0,5690984.0,19063904.0,8872116.0,9080380.0,10332552.0,10194240.0,10206200.0,13080416.0,11588856.0,8979152.0,10189324.0,11626512.0,17429864.0,3448932.0,14531512.0,21983292.0,22082480.0,13182800.0,1798896.0,1105820.0,2594588.0,4935656.0,7903700.0,13461356.0,11140212.0,18815520.0,12590416.0,8295960.0,9991744.0,8762392.0,12315712.0,10225248.0,12485472.0,9329384.0,11660552.0,10263168.0,11806056.0,4113392.0,11311160.0,19017736.0,16744672.0,14968800.0,2977384.0,3405104.0,9734584.0,5634400.0,7777984.0,8916128.0,9047672.0,19853920.0,11255576.0,7802200.0,7539288.0,10140912.0,11415784.0,13800056.0,11308976.0,9720544.0,10371320.0,11956680.0,11550472.0,3818024.0,11173656.0,10579440.0,13432344.0,14132800.0,1512312.0,959944.0,2551984.0,6429424.0,9768008.0,9651264.0,13213800.0,20159828.0,16431112.0,10377060.0,10780356.0,12149256.0,12043416.0,11511440.0,12070244.0,9819288.0,9021072.0,7802864.0,11289724.0,5363864.0,14719516.0,13821024.0,20066232.0,11873044.0,2427628.0,1904684.0,4105480.0,6605104.0,7505848.0,12933568.0,9536000.0,20241984.0,14158268.0,12681000.0,11945960.0,11365108.0,10810616.0,15457980.0,11409420.0,13424824.0,12220812.0,12466508.0,14941940.0,5768524.0,15439948.0,21282952.0,21315588.0,13119232.0,2069508.0,1814468.0,3049764.0,1343992.0,4710356.0,8566992.0,13663632.0,24224732.0,11474984.0,9052332.0,11566764.0,8966040.0,12356788.0,12629484.0,9750504.0,6821212.0,7422668.0,13582340.0,13853624.0,6089008.0,11642476.0,15650556.0,18535604.0,14926176.0,6263004.0,1700720.0,3367636.0,5005864.0,2382384.0,6138868.0,9178256.0
8575057fa5cab4e7463673739610ced98e35b44f,26179552.0,13425108.0,3001536.0,3034192.0,4185656.0,4386636.0,5741432.0,3080956.0,3674712.0,5282696.0,8737660.0,6849536.0,12766960.0,6834632.0,8339516.0,10967680.0,15027828.0,8438000.0,2807012.0,2918088.0,3158980.0,2858480.0,1845924.0,7580520.0,18130372.0,14200996.0,2159288.0,2417124.0,1673948.0,2848908.0,3145076.0,3392044.0,4033356.0,4224236.0,4647292.0,4077912.0,9445456.0,6592032.0,8329968.0,7394836.0,11550268.0,10793880.0,4362628.0,2190208.0,3669760.0,3384556.0,1337264.0,3250836.0,15962584.0,16994928.0,2891144.0,5719696.0,4469168.0,8530644.0,7111520.0,5402912.0,3041248.0,3818248.0,6556784.0,4923840.0,15097096.0,6906064.0,11797952.0,9063944.0,10290784.0,12361616.0,6390272.0,4787112.0,3667064.0,1687056.0,1329352.0,2034608.0,15513576.0,18287640.0,2817216.0,3353608.0,6784328.0,3338296.0,2805440.0,2812416.0,4515816.0,3563184.0,5275768.0,4843992.0,12618064.0,5396216.0,6481688.0,9058136.0,11229728.0,9460632.0,7700352.0,6646784.0,4673472.0,2552480.0,2444568.0,3293976.0,25904308.0,23558076.0,2594564.0,2129232.0,5779396.0,5832860.0,4125684.0,5414652.0,3450372.0,4402680.0,6184604.0,8604528.0,14759344.0,7698868.0,7265724.0,9056172.0,8399136.0,5377452.0,2415084.0,1845700.0,3626744.0,1435540.0,3040304.0,4741172.0,23600820.0,16482180.0,5810840.0,6153472.0,7122856.0,5687720.0,4347160.0,7837576.0,4479632.0,6886416.0,6232552.0,5527056.0,12834980.0,8079908.0,9383424.0,9447732.0,15548928.0,11077680.0,7706900.0,5807252.0,3444220.0,707216.0,2286220.0,6748232.0,30483552.0,19672540.0,3179072.0,4643620.0,5637468.0,7215152.0,9513360.0,4960528.0,5190956.0,6148720.0,4329536.0,4141236.0,14567348.0,5767220.0,11940400.0,5948244.0,6251716.0,11070656.0,5928268.0,2410216.0,3710912.0,775764.0,2817892.0,2287676.0
862f36dab839977a07da00eaf6dfd7776c11c636,13737588.0,6561128.0,18915260.0,28749464.0,21293796.0,36547392.0,29614112.0,27767932.0,23559044.0,20450456.0,25434992.0,22399592.0,4288532.0,27393528.0,24634680.0,21757428.0,21827452.0,3589276.0,1427936.0,937680.0,3564472.0,5682180.0,15030236.0,16485644.0,13981840.0,6939068.0,22511424.0,22562328.0,27201852.0,36562884.0,32440888.0,22855392.0,26794784.0,23254612.0,23218988.0,23743112.0,3769860.0,27660512.0,27951608.0,29377592.0,23975380.0,2290004.0,1898960.0,3220844.0,6419032.0,8368928.0,18597144.0,15313836.0,26782312.0,16513112.0,22411160.0,17656864.0,26379040.0,34325920.0,30326144.0,23640568.0,22681584.0,21396184.0,24693088.0,23499456.0,4143120.0,29210312.0,38310544.0,37293488.0,25228504.0,3653688.0,1098808.0,2176896.0,4103280.0,4573144.0,24410024.0,20062928.0,22253216.0,6146264.0,17252968.0,21686448.0,26748752.0,32771952.0,32715072.0,26032776.0,23740440.0,25251392.0,18219296.0,24179104.0,11022760.0,26535784.0,26996568.0,31842080.0,31447536.0,6907616.0,4653120.0,5101096.0,3394360.0,6637856.0,21496360.0,17641624.0,27302856.0,14688176.0,18611056.0,25212260.0,25830080.0,38237428.0,31295908.0,25451736.0,19276776.0,21909500.0,23192576.0,21657112.0,4649452.0,31988788.0,29036392.0,28729772.0,28215996.0,909492.0,1196872.0,1341304.0,3597548.0,7077456.0,19166956.0,23026844.0,23203988.0,14112364.0,22334992.0,19588480.0,20759316.0,31602156.0,41464392.0,25181760.0,26929364.0,26609372.0,25370548.0,28310188.0,10415048.0,26747532.0,36350080.0,48011264.0,30958440.0,5005372.0,4773876.0,1740672.0,3826220.0,7840968.0,9966012.0,16020544.0,24707388.0,11297540.0,15502676.0,17038112.0,20521072.0,37408540.0,47595176.0,39768704.0,24519128.0,28406680.0,28389084.0,22415528.0,8373740.0,28373448.0,28808428.0,21935504.0,12949952.0,4342508.0,4107372.0,1372416.0,2132156.0,4775952.0,3498700.0,9904016.0
86858a2e36ecc835476e516af1fab6819449f7f1,34308964.0,21550692.0,22174284.0,20643120.0,24055348.0,29461908.0,28913908.0,45049564.0,27015024.0,38538760.0,30852924.0,37135632.0,15451220.0,44527956.0,40479480.0,44072532.0,40640928.0,13669348.0,9161336.0,8264868.0,9614784.0,12554224.0,17139248.0,17605168.0,34583396.0,24030112.0,14876636.0,24754724.0,21814248.0,25280336.0,37200228.0,25835136.0,34289404.0,25942184.0,27065900.0,36966976.0,11680720.0,41727840.0,52566468.0,43854068.0,42694936.0,7278068.0,6495492.0,7105348.0,7813732.0,13682916.0,14956180.0,15317116.0,35970936.0,30380480.0,25496624.0,24857936.0,19779840.0,22150048.0,30850720.0,41380816.0,35988208.0,35362648.0,35307728.0,34978880.0,16919136.0,44829848.0,44867712.0,51670776.0,53273176.0,8643016.0,5396848.0,4845960.0,5710016.0,10675648.0,13739776.0,12421752.0,31600936.0,38461008.0,17915740.0,21478728.0,25450208.0,23280688.0,22279760.0,30779176.0,22117536.0,26494080.0,30399008.0,36687152.0,15729416.0,31840552.0,38622832.0,48296048.0,34630168.0,7976888.0,4226608.0,3091664.0,6440688.0,11557912.0,12386576.0,15718072.0,34002484.0,29662012.0,21461660.0,17124080.0,20844696.0,21577248.0,25980660.0,35718976.0,29924544.0,30071376.0,31456416.0,36544956.0,11559700.0,40143524.0,47079604.0,45943200.0,41282096.0,10181688.0,8681064.0,7355092.0,7305392.0,11523076.0,20555660.0,14015256.0,31369648.0,35879912.0,30713216.0,34702880.0,28226948.0,46639496.0,43950012.0,41339204.0,39640228.0,55633884.0,39922776.0,41829888.0,19210340.0,48983936.0,39841292.0,44206544.0,37921728.0,15496292.0,8728372.0,7034544.0,7371348.0,7458756.0,12818748.0,19317756.0,28278844.0,17455824.0,32528732.0,30126040.0,34119864.0,42569368.0,51419584.0,36625672.0,36192780.0,31994860.0,34215680.0,42511520.0,17398756.0,38089760.0,45891432.0,45156896.0,36489300.0,16352364.0,10272020.0,7519212.0,8010988.0,9882612.0,15073180.0,23532944.0
87dee3ba8e74b0fa3665d4160deeb47a5f8ad9ff,25192700.0,15652376.0,7992532.0,8083852.0,11135980.0,10929008.0,8868572.0,9596508.0,11040684.0,11813712.0,11589632.0,9764188.0,9922784.0,10381524.0,15271000.0,15477996.0,13362316.0,4898932.0,1145368.0,1815892.0,3595392.0,5177060.0,4229432.0,7459200.0,29012568.0,11985428.0,11097980.0,9392436.0,11842508.0,17182528.0,13225064.0,12555012.0,13087992.0,10829832.0,10448824.0,10567496.0,5272380.0,6656112.0,9652152.0,12332064.0,9304004.0,4157212.0,702392.0,1003508.0,5131564.0,6916364.0,9539856.0,9944924.0,16945112.0,18912640.0,7753488.0,7876920.0,8121768.0,15003136.0,11799472.0,15019928.0,9812368.0,12909168.0,8372472.0,12051688.0,10585448.0,11137496.0,19473192.0,17218488.0,11774296.0,3951568.0,1904952.0,1068552.0,5943880.0,5686296.0,7414720.0,7169440.0,22001640.0,16137232.0,5554660.0,7428560.0,10451560.0,11216808.0,11634792.0,10227328.0,12964648.0,12967608.0,8318976.0,8485808.0,11413272.0,9946320.0,9942216.0,13974440.0,11769360.0,2131768.0,1558472.0,720872.0,2681016.0,5667192.0,4691168.0,9005400.0,13741264.0,17673020.0,8191372.0,10277600.0,10395740.0,10723660.0,14836920.0,12258764.0,13806368.0,10396864.0,9302668.0,9231352.0,7773744.0,11936816.0,9241312.0,10707948.0,10219096.0,2966344.0,1488396.0,1790500.0,3931356.0,5672740.0,4821948.0,5609816.0,29293384.0,16873584.0,8604348.0,9021860.0,10100412.0,8969180.0,11137396.0,7378436.0,9169724.0,11463896.0,10936724.0,9032812.0,13009804.0,11551784.0,9528748.0,12050852.0,8889796.0,3254104.0,1121856.0,1671768.0,2586056.0,2883828.0,3743300.0,7443332.0,21189096.0,12455832.0,12283592.0,13841308.0,9567676.0,7518564.0,14151668.0,11421492.0,7735952.0,8008080.0,11060364.0,9542876.0,11968276.0,9676532.0,10636352.0,9277604.0,14252088.0,11228336.0,8343800.0,4302932.0,2236180.0,679080.0,4291184.0,6552088.0
8842e8515dda7294aadd5cad1ebc2758c0f350e7,22848312.0,25623968.0,4387096.0,5257140.0,3587992.0,9231108.0,5838272.0,6834664.0,7181220.0,7995120.0,10099932.0,9645556.0,11445812.0,8549472.0,11093816.0,14557012.0,14809552.0,4963492.0,1429884.0,1713660.0,1326908.0,2045348.0,2706632.0,3279284.0,25554816.0,25766268.0,6422316.0,7893544.0,7132300.0,6535768.0,6630192.0,5921072.0,8592088.0,7463684.0,8959452.0,10213836.0,18472572.0,7792240.0,9221396.0,16573628.0,13410700.0,5620724.0,2855804.0,2318000.0,2338748.0,1199656.0,3051644.0,3987124.0,20570440.0,27043520.0,7524144.0,7758536.0,7246736.0,5723520.0,7076000.0,10708328.0,8681944.0,8859128.0,8430872.0,5834032.0,15542624.0,9326064.0,9800448.0,11671888.0,12516192.0,3958496.0,1559376.0,988832.0,2396224.0,2182288.0,3193536.0,5652440.0,23398632.0,26140688.0,3849344.0,3371144.0,4536800.0,7706688.0,6026672.0,7540288.0,10657688.0,7090568.0,8064296.0,6424144.0,9035264.0,5127104.0,10136424.0,12584440.0,12075568.0,6552472.0,3977288.0,2039360.0,1690888.0,1121928.0,1341232.0,3982288.0,27318672.0,28818280.0,3657532.0,4727408.0,4484768.0,5370160.0,5671960.0,8023176.0,6932696.0,8536144.0,10743556.0,5734272.0,13942496.0,6020868.0,10391724.0,9987404.0,10639788.0,3728868.0,3099948.0,1529432.0,1873380.0,1553644.0,1612392.0,2288696.0,23105364.0,20549976.0,5170432.0,7869528.0,8959376.0,6721020.0,8945472.0,11024972.0,11372940.0,13353816.0,14781380.0,10439016.0,19007288.0,10611512.0,13479576.0,14895276.0,14383360.0,10747096.0,6827760.0,3928480.0,1146712.0,883608.0,2660960.0,3683540.0,20164512.0,23528964.0,6486504.0,5815044.0,5837904.0,8012724.0,10223924.0,7050320.0,9968708.0,10210928.0,9758024.0,8030872.0,19167772.0,13856076.0,16376876.0,20079376.0,16660784.0,12074464.0,6926288.0,3807496.0,1186556.0,566584.0,2091708.0,3301760.0
